courseid,coursename
24586,course-v1:TsinghuaX+10800032X_2015_2+2015_T2
24587,course-v1:XJTUMOOC+C00301+2017_T3
24588,course-v1:dongguan+zhiye063+20161223
24589,course-v1:BIT+40670453X+2015_T2
24590,course-v1:HIT+13SD25000700+sp
24591,course-v1:PekingX+04833050X+1T2016
24592,course-v1:TsinghuaX+00510888X+2015_T2_
24593,course-v1:TsinghuaX+60250101X+2017_T2
24594,course-v1:USMx+STV1.3x+3T2017
24595,course-v1:ustcX+LB05203a+2015___T2
24596,BJ5HS/ENG001/2015_T1
24597,course-v1:BerkeleyX+BJC.34x+1T2017
24598,course-v1:HIT+13SC20301820+2016_T1
24599,course-v1:Microsoft+DAT229x+2T2017
24600,course-v1:TsinghuaX+00690212X+2017_T2
24601,course-v1:TsinghuaX+30600043X+2017_T2
24602,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T1
24603,course-v1:ECNUx+2016001_p2+sp
24604,course-v1:IIMBx+AC104x+1T2017
24605,course-v1:TsinghuaX+10610193X+2016_T1
24606,course-v1:xxt+30700313_2015X+2015_T2
24607,course-v1:CPVS+CPVS_homework-yuanlinernianji+20170714
24608,course-v1:JLU+310304+151621
24609,course-v1:Ouchn_byxy+50471+2017_T2
24610,course-v1:TsinghuaX+20250103X+2016_T2
24611,course-v1:XJTUMOOC+GNED101310+2016_T1
24612,course-v1:yunnan_TsinghuaX+30240532X+2016_T2
24613,course-v1:JLU+gx01640603_103138_1+2016_2017
24614,course-v1:HIT+13SD08000500+sp
24615,course-v1:TsinghuaX+80515182X+2016
24616,course-v1:OxfordX+OXBSG01x+1T2017
24617,course-v1:TsinghuaX+00690863X+2017_T1
24618,course-v1:CQU+TSJYSTG00027+2017_T1
24619,course-v1:SEU+00690803+2016_TS
24620,course-v1:TsinghuaX+ZG001x+1T2017
24621,AXT/GZSX1001/201411
24622,course-v1:CIE+THU00002X+2015_T2
24623,course-v1:LouvainX+Louv12x+2T2017
24624,course-v1:Stanford+WomensHealth+2015_T2
24625,course-v1:TsinghuaX+80000901X+2016_TS1
24626,TsinghuaX/10421094X/_1_
24627,course-v1:IS+EC+2015-T1
24628,course-v1:TsinghuaX+10610204X_2015_2+2015_T2
24629,course-v1:TsinghuaX+huds_34100325X+2017_T1
24630,course-v1:ZK+02379+J
24631,course-v1:BJUTX+2140074001x+sp
24632,course-v1:Microsoft+CLD212.2x+3T2017
24633,course-v1:Tsinghua+20150001+2016_TS
24634,course-v1:WageningenX+NUTR101x+2T2016
24635,course-v1:swpumooc+00931800+2015_T2
24636,course-v1:365dx+075+2017_T1
24637,course-v1:TsinghuaX+70120073X_2016+2016_T1
24638,course-v1:UQx+PSYC1030.2x+4T2016
24639,course-v1:zhongrongxin+fx008+2016_7
24640,DSA/30240184X/2015_T1
24641,TsinghuaX/10430484_2015X/2015_T1
24642,course-v1:SCU+00011142+2016_T1
24643,course-v1:TsinghuaX+30806872X+2016-T2
24644,course-v1:WellesleyX+HIST229x+2016_T2
24645,course-v1:zjgsu10353+30700313X+2015_T2
24646,DavidsonX/001x/2014_T2
24647,course-v1:FullbridgeX+Career2x+3T2016
24648,course-v1:MITx+21W.789x_4+1T2017
24649,course-v1:TsinghuaX+TsinghuaMandarin01+2016_T1
24650,course-v1:ZZU+2017041801X+2017_T2
24651,course-v1:BUPT+3412113011+2017_T2
24652,course-v1:HBCM+30700313_2015X+2015_T2
24653,course-v1:Tsinghua+ZJYS001+2015_T2
24654,course-v1:TsinghuaX+8015019X+2016_2017
24655,course-v1:hebei_hebut+gctx01+2016_T2
24656,course-v1:JNUX+jnu105590ma18X+sp
24657,course-v1:TsinghuaX+00670122X+2016_TS
24658,course-v1:UPValenciaX+IQ101.4x+2T2017
24659,course-v1:CQDD+00690092X+2015_T2
24660,course-v1:JLU+420005+161711
24661,course-v1:TsinghuaX+20440333X+2015_T2
24662,course-v1:yunnan_TsinghuaX+TsinghuaMandarin01+2016_T2
24663,UC_BerkeleyX/CS169_1x_1/2014_T1
24664,course-v1:DelftX+EIT001x+3T2016
24665,course-v1:SCUT+141110+2017_T2
24666,course-v1:TsinghuaX+34000312_01X+2016_T2
24667,course-v1:UPValenciaX+DMT201x+2T2017
24668,course-v1:uestcedu_TsinghuaX+30240243X+2016_T2
24669,course-v1:GeorgetownX+HUMX-423-02x+1T2017
24670,course-v1:Microsoft+AZURE202x+3T2016
24671,course-v1:TsinghuaX+64100033X+SP
24672,course-v1:tjzd_MITx+15_390x_2016T1+2016_T2
24673,course-v1:Tsinghua+XWSY001+2015_T2
24674,course-v1:TsinghuaX+30640014_2015X+2015_T3
24675,course-v1:UBCx+CW1.2x+1T2017
24676,course-v1:nnglobalX+00740043X+2015_T2
24677,HITx/GO90300700/2014_T2
24678,course-v1:61969_TsinghuaX+10610224X+2016_T2
24679,course-v1:IEU+MOOC010+2015_T2
24680,course-v1:TsinghuaX+70800232X+2017_T1
24681,course-v1:University+932501+2016-T1
24682,course-v1:sjzu_TsinghuaX+00690242X+2016_T2
24683,TsinghuaX/10421084X/_B_1_
24684,course-v1:DelftX+TP102x+2T2017
24685,course-v1:LZUFE+gx01640603_103138_+2015_T2
24686,course-v1:Microsoft+DAT205x+3T2016
24687,course-v1:TsinghuaX+THU00001X+sp
24688,course-v1:VPC_HIT+13SD08000500+2016_T1
24689,DSA/30240184X_1/2015_T1
24690,course-v1:BUPT+3412113011+2016_T1
24691,course-v1:TsinghuaX+AP000012X+2017_Winter
24692,course-v1:thudj_TsinghuaX+10620204X+2016_T1
24693,course-v1:SDJTXY+040102G+T4
24694,course-v1:Microsoft+DEV211.1x+1T2017
24695,course-v1:TsinghuaX+AP000008X+2017T1
24696,course-v1:newcloud+test2+2017_T1
24697,course-v1:BuuX+gx01640603_103138_+2015_T2
24698,course-v1:CurtinX+MKT1x+2T2017
24699,course-v1:MITx+2.008x+3T2016
24700,course-v1:TrinityX+T008x+1T2017
24701,course-v1:UC_BerkeleyX+ColWri2_2x+2015_T2
24702,course-v1:cau_TsinghuaX+10610193X+2017_T1
24703,course-v1:CIE+CIE2017002+2017_T2
24704,course-v1:IIMBx+ES101x+2T2017
24705,course-v1:Microsoft+DAT202.3x+1T2017
24706,course-v1:TsinghuaX+40050444X+sp
24707,course-v1:zhongrongxin+fx012+2016_7
24708,course-v1:CIE+UL001+2015_T2
24709,course-v1:Microsoft+DAT201x+2T2017
24710,course-v1:TsinghuaX+00040132X+2017_T2
24711,course-v1:ZK+08984+J
24712,course-v1:nuctech_TsinghuaX+THU00022X+2016_T1
24713,course-v1:CPVS+CPVS_JSJYYJC003+2017_T2
24714,course-v1:Microsoft+DEV218x+1T2017
24715,course-v1:TsinghuaX+00690092X+2015__T2
24716,course-v1:HKUx+HKU05.1x+3T2016
24717,course-v1:RUCX+AP000010X+2017_T1
24718,course-v1:TsinghuaX+10620204X+2017_T1
24719,course-v1:XJTUMOOC+CORE1504+2016_T2
24720,course-v1:qf+11+201703
24721,course-v1:CQU+TSJYHG00030+2017_T1
24722,course-v1:TsinghuaX+00691153X+2017_T2
24723,course-v1:qpzd+shsf+2016-
24724,course-v1:365dx+035+2017_T1
24725,course-v1:HarvardX+CS50+AP
24726,course-v1:TsinghuaX+60250101X+2016_2017
24727,course-v1:WageningenX+Soilx+3T2016
24728,course-v1:guangxi_TsinghuaX+10610183_2X_1+2016_T2
24729,course-v1:CQU+TSJYIPG00011+2017_T1
24730,course-v1:TsinghuaX+10610224X+2017_T1
24731,course-v1:TsinghuaX_njupt+10610224X+2016_T2
24732,course-v1:hubeiuniversityofeconomics+ZY000113+2016_T1
24733,course-v1:TsinghuaX+00612642_2015X+2015_T2
24734,course-v1:dongguan+gaozhong18+20161223
24735,course-v1:LouvainX+Louv9x+2T2017
24736,course-v1:TsinghuaX+20240103X+2016_2017
24737,course-v1:UQx+Write101_x+2017_T2
24738,course-v1:ZK+00150+J
24739,AXT/CZY1002/201411
24740,course-v1:ChongqingUniversity+EGP20402+2016-2017-1
24741,course-v1:JNUX+jnu01009538X+2017_T1
24742,course-v1:TsinghuaX+20330334X_2015_2+sp
24743,course-v1:ZK+02447+J
24744,course-v1:BuuX+30700313_2015X+2015_T2
24745,course-v1:SorbonneX+LF001.1x+1T2017
24746,course-v1:TsinghuaX+Lzu02070251X+2017_T1
24747,course-v1:VPC_TsinghuaX+30230931X+2016_T1
24748,course-v1:CPVS+CPVS-homework_wurenji+20170712
24749,course-v1:IDBx+IDB3x+1T2017
24750,course-v1:dongguan+zhongshen008+20161223
24751,course-v1:xuetangx+0713+2017_T2
24752,course-v1:TCU+tzuczy+2017_T1
24753,course-v1:TsinghuaX+JRFX40600023X+2016_T1
24754,course-v1:BabsonX+BPET.STRATx+2T2017
24755,course-v1:MITx+CTL.SC3x+2T2017
24756,course-v1:TCU+tzuczy+2017_T2
24757,course-v1:TsinghuaX+70800232X+2015_T2
24758,course-v1:xtkfq+00034237+2015_T2
24759,course-v1:CPVS+CPVS_FDJZJ001+2017_T2
24760,course-v1:MITx+7.00x_5+3T2016
24761,course-v1:TYUST+10421065X+2015_T2
24762,course-v1:TsinghuaX+80240372X+2016_T2
24763,course-v1:dongguan+zhiye073+20161223
24764,course-v1:ASUx+CEE181x+2171A
24765,course-v1:JLU+310301+161711
24766,course-v1:TNUA+AO35001+_
24767,course-v1:TsinghuaX+80611322X+2017_T1
24768,course-v1:CQU+CQUCHEM100060062017T1+2017_T1
24769,course-v1:HarvardX+MCB63X+2T2017
24770,course-v1:NYIF+RMPC1.5x+1T2017
24771,course-v1:TsinghuaX+80611322X+sp
24772,PEC/20220214X_9/2015_T1
24773,course-v1:CQU+GC001+2016-T2
24774,course-v1:HBCM+LB05203a+2015_T2
24775,course-v1:Microsoft+CLD211.4x+3T2017
24776,course-v1:RedHat+RH066x+2T2017
24777,course-v1:UPMCx+LaMalAlz1+2T_2016
24778,ChengDuU/01420260/2015_T1
24779,course-v1:BIT+00034237+2015_T2
24780,course-v1:GKDJXJY+XD001+2015_T2
24781,course-v1:TsinghuaX+SYBXYS001+2015_T2
24782,course-v1:UWashingtonX+CYB001x+1T2017
24783,course-v1:AdelaideX+AddictionX+3T2016
24784,course-v1:FUDANx+ECON130007_01+2016_T2
24785,course-v1:IDBx+IDB6x+3T2016
24786,course-v1:TsinghuaX+30240184X+2015_T2
24787,course-v1:pec+20220214X+2016__T2
24788,course-v1:CPVS+CPVS_homework-jinrongzhuanye+20170714
24789,course-v1:HarvardX+PH525.3x+2T2017
24790,course-v1:ycitX+00011142+2016_T1
24791,course-v1:JLU+420005+161721
24792,course-v1:SME+1251003105+2016_T1
24793,course-v1:TsinghuaX+70120073X+_
24794,course-v1:yunnan_TsinghuaX+00510663X+2016_T2
24795,AXT/GZWL1001/201411
24796,course-v1:MichiganX+teachout.4x+2T2017
24797,course-v1:TsinghuaX+40050455X+_
24798,course-v1:WBGx+WDR01x+3T2017
24799,course-v1:AdelaideX+BigDataX+3T2017
24800,course-v1:HKUSTx+COMP102.1x+3T2016
24801,course-v1:TsinghuaX+00990021X+2016_T2
24802,course-v1:TsinghuaX+sanx80000901_2X+2017_T1
24803,course-v1:ustcX+LB05203a+2015__T2
24804,course-v1:SWUST+122015011+2015
24805,course-v1:TsinghuaX+80512073X_1+2017_T1
24806,course-v1:zjgsu10353+00612642X+2015_T2
24807,course-v1:365dx+137+2016_T1
24808,course-v1:UTMBx+STAT101x+3T2016
24809,course-v1:CAU+08110140_tv+2015_T1
24810,course-v1:MIL+MIL2016001+sp
24811,course-v1:TYUST+20250064X+2015_T2
24812,course-v1:TsinghuaX+30700313X+2017_T2
24813,course-v1:TsinghuaX+yunnanTHU00013X+2017_T1
24814,course-v1:imau_TsinghuaX+02070251X+2017_T1
24815,course-v1:365dx+008+2017_T1
24816,course-v1:MITx+CTL.SC2x+3T2017
24817,course-v1:TsinghuaX+10610183_2X+2016_2017
24818,course-v1:spocdemo_TsinghuaX+00510888X+2016_T2
24819,course-v1:CQU+TSJYHG00016+2017_T1
24820,course-v1:MicrosoftX+Microsoft101+_
24821,course-v1:TsinghuaX+02090091X_p1+sp
24822,course-v1:UC_BerkeleyX+ColWri2_3x+sp
24823,course-v1:guangxi_TsinghuaX+30240243X+2016_T2
24824,TsinghuaX/20120143X/2015_T2
24825,course-v1:TsinghuaX+00740123X+2017_T1
24826,course-v1:sict+sz001+T1
24827,AXT/CZS1003/201411
24828,course-v1:FudanX+SOSC120007+sp
24829,course-v1:MITx+JPAL101x+2T2017
24830,course-v1:TsinghuaX+10421102x_2015_T2+sp
24831,course-v1:TsinghuaX+guangxi30670043X+2017_T1
24832,course-v1:ZK+02628+J
24833,course-v1:BSU+BSU001+sp
24834,course-v1:Gzit+20220214X+2015_T2
24835,course-v1:PU+OL32004+2016_T1
24836,course-v1:TsinghuaX+20250103X+2016_2017
24837,course-v1:Wharton+DigitalMarketing1.1x+3T2017
24838,course-v1:CurtinX+MKT2x+2T2017
24839,course-v1:MITx+15_390x+2015_T2_GS
24840,course-v1:TESTVPC+MYX001+2015_T2
24841,course-v1:TsinghuaX+10610224x+3T2016
24842,course-v1:USMx+LDT400x+1T2018
24843,course-v1:CQU+TSJYSSG00013+2017_T1
24844,course-v1:QHU_TsinghuaX+CS104+2016_T1
24845,course-v1:TsinghuaX+00510133X+2016_T2
24846,course-v1:CIE+CIE2016004+2016_2017
24847,course-v1:MITx+15_390x_2017T1+2017_T1
24848,course-v1:NjmuX+81643195X+2016_T2
24849,course-v1:TsinghuaX+61030031X+2016_T2
24850,course-v1:UBCx+Biobank1x+2T2017
24851,course-v1:fafuzhxy+HGYL+2017_7
24852,course-v1:xtkfq+B0680090_2015_T1+2015_T2
24853,course-v1:DelftX+BMI.1x+3T2016
24854,course-v1:MITx+15_390x_2017T1+2017_T2
24855,course-v1:RWTHx+MTI001x+2T2017
24856,course-v1:TsinghuaX+20220053X_2015_T2+sp
24857,course-v1:TsinghuaX-cug+00740043X+2015_T2
24858,AXT/GZLS1001/201411
24859,course-v1:SDJTU+030107-C+2017-T1
24860,course-v1:UQx+LGDM2x+1T2017
24861,course-v1:dongguan+zhiye086+20161223
24862,course-v1:CQUSPOC+EDS20503621+2017_T2
24863,course-v1:JaverianaX+NEU2.0x+1T2017
24864,course-v1:TsinghuaX+70150023X_2015_T2+2015_T2
24865,course-v1:myvtc+20220053X+2015_T2
24866,course-v1:ACCA+FA2-MA2.X+1T2017
24867,course-v1:DelftX+EX103x+1T2017
24868,course-v1:Microsoft+DAT228x+2T2017
24869,course-v1:TsinghuaX+10610193X_02+2017_T1
24870,course-v1:UBCx+EcodesignX+2T2017
24871,course-v1:ncvt+MDGL+2016-2
24872,course-v1:ycitX+20440333+2016_T1
24873,course-v1:TsinghuaX+60240202X_p1+sp
24874,course-v1:CLE+CLE2017005+2017_T1
24875,course-v1:MITx+Bootcamp2+2T2017
24876,course-v1:ZK+02358+J
24877,course-v1:neu+cs101+2015_T2
24878,course-v1:CatalystX+ILX2+3T2016
24879,course-v1:TsinghuaX+00680082_1X+2016_TS
24880,course-v1:TsinghuaX+10450034_2X+2016_T1
24881,course-v1:dongguan+zhongshen002+20161223
24882,course-v1:sanxiauX+MOOC101+2016_T1
24883,course-v1:CDU_TsinghuaX+10620204X+2016_T2
24884,course-v1:SDJTU+070401N+2017_T2
24885,course-v1:WUT+WUT2016001+2017_T2
24886,course-v1:songshuhui+SSH001+_
24887,course-v1:ASUx+TGM551x+1T2018
24888,course-v1:RiceX+AdvBIO_2x+sp
24889,course-v1:TsinghuaX+20220053X+2015_T2
24890,course-v1:UST+UST001+sp
24891,course-v1:ieuX+MOOC006+2015_T2
24892,course-v1:HUBU+2017022703X+sp
24893,course-v1:TsinghuaX+20250103X+2016--T2
24894,course-v1:UniversityX+CS101+2014_T1
24895,TestVpc/80512073X/2015_T1
24896,course-v1:FUDANx+ECON130088+2017_T2
24897,course-v1:Microsoft+CLD233x+1T2017
24898,course-v1:TSINGHUAX+yaoclass2016+2016_T1
24899,course-v1:HKUSTx+COMP102.1x+1T2018_2
24900,course-v1:Microsoft+CLD211.2x+3T2016
24901,course-v1:TsinghuaX+00510663X+2016_T1
24902,course-v1:TsinghuaX_uestcedu+10620204X+2016_T2
24903,course-v1:dongguan+zhiye084+20161223
24904,course-v1:JLU+310306+151621
24905,course-v1:TsinghuaX+00510888X_tv+2015_T1
24906,course-v1:TsinghuaX+80512073_2014_2X+2014_T2
24907,course-v1:365dx+016+2017_T1
24908,course-v1:GalileoX+CET003X+1T2017
24909,course-v1:TsinghuaX+10430484_2015X+2015_T2
24910,course-v1:VPC_T_TsinghuaX+30240184X+2016_T1
24911,course-v1:dongguan+zhiye068+20161223
24912,course-v1:TsinghuaX+10610183X+2015_T2
24913,course-v1:cqu+CHEM1000017+16-17-2
24914,course-v1:xjzx+Glut007+2016
24915,course-v1:ChongQingQUniversity+STA001+2017T1
24916,course-v1:HarvardX+PH525.1x+2T2017
24917,course-v1:Microsoft+INF215x+2T2017
24918,course-v1:TsinghuaX+30700313X_2015_2+2015_T2
24919,course-v1:UAMx+Quijote501x+3T2017
24920,course-v1:ChalmersX+ChM006x+1T2017
24921,course-v1:NUDTX+520804502+sp
24922,course-v1:UBCx+SoftEngPrjx+1T2018
24923,course-v1:hnit_TsinghuaX+30130123X+2016_T2
24924,course-v1:ImperialBusinessX+ICBS003+3T2016
24925,course-v1:TsinghuaX+00680142X_p3+sp
24926,course-v1:TsinghuaX+nce_60510102X+2017_T1
24927,course-v1:CAU+08110140+_2015__T2_
24928,course-v1:Delftx+CircularX+3T2016
24929,TsinghuaX/60250131X/2015_03_02
24930,course-v1:CQUSPOC+EE20320001+2017_T2
24931,course-v1:UrFUx+ENGM1.1.x+3T2016
24932,course-v1:Microsoft+DAT203.2x+2T2017
24933,course-v1:TsinghuaX+00612643X+2017_T2
24934,course-v1:fxzxshuxueqian+shuxue-qdy+2015-T1
24935,course-v1:xuetangX+20170228X+2017_T1
24936,course-v1:AdelaideX+Project101x+1T2017
24937,course-v1:DelftX+ProLfE101x+2T2017
24938,course-v1:WestonHS+BIO101x+2T2017
24939,course-v1:tjzd_TsinghuaX+80511503X+2016_T2
24940,course-v1:CQUiversity+22830003+2016-T2
24941,course-v1:TsinghuaX+30260112X+2016_2017
24942,course-v1:swust_TsinghuaX+20140064X+2016_T1
24943,course-v1:CQU+TSJYHG00014+2017_T1
24944,course-v1:SWU+2017070501X+sp
24945,course-v1:CPVS+CPVS-homework_pingmiansheji2+20170118
24946,course-v1:MITx+2_03x+2016_T2
24947,course-v1:Tsinghua+QHYXGL001+2015_T2
24948,course-v1:TsinghuaX+AP000003X+2016_T1
24949,course-v1:CHD+24123150+2017_T1
24950,course-v1:JLU+00691153X+151611
24951,course-v1:PurdueX+nano600x+2T2017
24952,course-v1:TsinghuaX+AP000003X+2016_T2
24953,TsinghuaX/60240013_2014X/2014_T2
24954,course-v1:NJUEE+18001140+2015_2016_T1
24955,course-v1:UQx+Think101x+3T2016
24956,course-v1:dongguan+zhiye016+20161223
24957,course-v1:ThtfSEM+THTF_4_04+2015_07
24958,course-v1:TsinghuaX+80590982X+2017_T2
24959,course-v1:WitsX+ELEN7070x+2T2017
24960,course-v1:neu+B130100032+2015_T2
24961,NJU/123/2015_t1
24962,course-v1:NEU+CS101+2015_T1
24963,course-v1:TsinghuaX+00740043X2+2015-T2
24964,course-v1:UniversityX+EN101+2016-T1
24965,course-v1:ujs_TsinghuaX+30140393x+2016_T1
24966,course-v1:BerkleeX+BMPR365x+3T2016
24967,course-v1:Microsoft+CLD208.1x+1T2017
24968,course-v1:TCU+tzucnshan+2017_T2
24969,course-v1:chongqinguniversity+MATH10032+2018
24970,course-v1:BIT+MOOC101+2015_T2
24971,course-v1:lzufe_TsinghuaX+00720091X+2016_T1
24972,PekingX/01718330X/_
24973,course-v1:BIT+80512073_2015X+2015_T2
24974,course-v1:TsinghuaX+00740113X1+2015-T2
24975,course-v1:TsinghuaX+ynu10610224X+2017_T1
24976,course-v1:YNNI+00612642_2015X+2015_T2
24977,course-v1:guangxi_HIT+13SD08000500_1+2016_T2
24978,course-v1:RITx+PM9001x+1T2018
24979,course-v1:TsinghuaX+JRFX01+2017_T1
24980,course-v1:xuetangX+sanx20161215X+2017_T1
24981,TSINGHUA/70250023X/2014_T2
24982,course-v1:IIMBx+ST101x+3T2017
24983,course-v1:TYUST+30240184_2015X+2015_T2
24984,course-v1:TsinghuaX+70167012X+2016_2017
24985,course-v1:qpzd+dd+2016_T2
24986,course-v1:yunnan_TsinghuaX+80000822X+2016_T2
24987,TsinghuaX/70240183x/2015_T2
24988,course-v1:CQU+TSJYIPG00010+2017_T1
24989,course-v1:RiceX+RELI157x+2016_2017
24990,course-v1:TsinghuaX+huds_30240243X+2017_T1
24991,course-v1:ZK+04742+J
24992,course-v1:IITBombayX+ME209.1x+1T2017
24993,course-v1:TsinghuaX+00460032x+1T2017
24994,course-v1:TsinghuaX+xidian20150001+2017_T1
24995,course-v1:NSU_TsinghuaX+10610183X+2017_T1
24996,course-v1:TsinghuaX+20220494+2016_T2
24997,course-v1:UPValenciaX+FDIET101x+2T2017
24998,course-v1:guangxi_TsinghuaX+10421094X_2015_2+2016_T2
24999,course-v1:TsinghuaX+30040323X_tv+2015_T1
25000,course-v1:UPValenciaX+UNY201.x+2T2017
25001,course-v1:mitX+MOOC101+2015_T2
25002,course-v1:HBCM+THU00022X+2015_T2
25003,course-v1:OUC+14001060+sp
25004,course-v1:shanghaimooc+fdtest001+2015
25005,course-v1:CIE+THU00020X+2015_T2
25006,course-v1:IIMBx+MK102x+1T2017
25007,course-v1:TsinghuaX+30700313_2014X+2014_T2_2
25008,course-v1:bdschool+80000901+2015_T2
25009,TsinghuaX/40050455X/_
25010,course-v1:TsinghuaX+00740113X_tv+2015_T1
25011,course-v1:TsinghuaX+MOOC101+2015_T2
25012,course-v1:guangxi_TsinghuaX+00720091X_1+2016_T2
25013,course-v1:CIE+CIE2017007+2017_T1
25014,course-v1:NYIF+RMPC1.1x+1T2017
25015,course-v1:TsinghuaX+60240202X+2016_2017
25016,course-v1:swust_TsinghuaX+70660542X+2016_T1
25017,course-v1:CIE+THU00003X+2015_T2
25018,course-v1:MIL+MIL2016001+2017_T1
25019,course-v1:TsinghuaX+00740043_2x+2017_T1
25020,course-v1:cejlu+174002+2015_T2
25021,course-v1:BIT+80000901_2015X+2015_T2
25022,course-v1:GIT+git2015-4+2015-12
25023,course-v1:ZK+01564+J
25024,course-v1:liaoningX+LNA2014000002406+2017_T1
25025,course-v1:ustcX+LB05203a+2015_T2
25026,course-v1:Microsoft+CLD211.3x+3T2016
25027,course-v1:fafuzhxy+HXFYGC+2017_1
25028,course-v1:HIT+HIT2016001+2017_T2
25029,course-v1:Microsoft+INF213x+2T2017
25030,course-v1:UST_sziit+UST001+2016_T2
25031,course-v1:dongguan+gaozhong39+20161223
25032,course-v1:sanxiauX+80512073X+2016_T2
25033,course-v1:CQU+TSJYIPG00003+2017_T1
25034,course-v1:TYUST+20440333_2015X+2015_T2
25035,course-v1:TsinghuaX+THU00022X_tv+2017_T2
25036,course-v1:dongguan+gaozhong05+20161223
25037,course-v1:ACCA+FA1-MA1_X+2016_T2
25038,course-v1:EPFLx+SmartCitiesX+2T2017
25039,course-v1:Microsoft+DAT212x+1T2017
25040,course-v1:TsinghuaX+30240184.2x+3T2016
25041,course-v1:TsinghuaX+ZG001x+3T2016
25042,course-v1:ZWU+ZWWA001+2015_T2
25043,course-v1:CurtinX+HRIG3x+2T2017
25044,course-v1:TsinghuaX+00740113X_2015_T2+2015_T2
25045,course-v1:xtkfq+THU00022X+2015_T2
25046,course-v1:BabsonX+BPET.MKTx+2T2017SP
25047,course-v1:IDBx+IDB20x+1T2017
25048,course-v1:QINGHUADAXUE+xlx+2016-T1
25049,course-v1:ZK+04026+J
25050,course-v1:IIMBx+OB102x+1T2017
25051,course-v1:SDUT+B12073B+2015_T2
25052,course-v1:TsinghuaX+10800032X+_
25053,course-v1:UTAustinX+UT.5.05x+2T2017
25054,course-v1:pec+20220214_3X+2016_T1
25055,course-v1:SDUx+00931800X+2015__T2
25056,course-v1:TsinghuaX+20740102-1+2017_T1_3
25057,course-v1:HBCM+10800032_2015X+2015_T2
25058,course-v1:Microsoft+CLD224x+1T2017
25059,course-v1:SDUx+00931800X+2015_T2
25060,course-v1:TsinghuaX+SYFAN001+2015_T2
25061,course-v1:ZUEL+B0680090+sp
25062,course-v1:ustcX+LB05203a+2014_T2
25063,course-v1:CIE+THU00019X+2015_T2
25064,course-v1:Microsoft+DEV222x+3T2016
25065,course-v1:TsinghuaX-Chuange+00612642X+2015_T2
25066,course-v1:yunnan+entre001+2015_T2
25067,USTC/MOOC002/2014_T2
25068,course-v1:CQU+TSJYHG00060+2017_T1
25069,course-v1:neu+B142100100+2015_T2
25070,course-v1:AdelaideX+ProgramX+2T2017
25071,course-v1:TsinghuaX+80000901X+2016-T2
25072,course-v1:swust_TsinghuaX+10610183X+2016_T1
25073,course-v1:365dx_TsinghuaX+20740042X+2016_T1
25074,course-v1:ZK+00315+J
25075,course-v1:scau+GH47100100+2017_T1
25076,course-v1:zjgsu10353+80000901X+2015_T2
25077,course-v1:CQUMOOC+0001-UniversityChemistry+2017_T1
25078,course-v1:TsinghuaX+20740042X+2017_T2
25079,course-v1:ZK+00712+J
25080,course-v1:liaoningX+LNA20150000019_02+02
25081,course-v1:HAINU+dwc002+2015_T2
25082,course-v1:MichiganX+LeadEd505x+1T2017
25083,course-v1:SEU+00690803+Sp
25084,course-v1:TsinghuaX+70240183X+2016_2017
25085,TsinghuaX/30700313_2015WV/2015_winter_vacation
25086,course-v1:Tsinghua+GYMS001+2015_T2
25087,course-v1:WageningenX+FFESx+2T2017
25088,course-v1:guangxi_TsinghuaX+80512073X+2016_T2
25089,course-v1:tjmv_TsinghuaX+60250131X+2016_T2
25090,course-v1:CQU+TSJYIPG00009+2017_T1
25091,course-v1:MITx+15_671x+2015_T2
25092,course-v1:TsinghuaX+300303014+2015_T2
25093,course-v1:UC_BerkeleyX+CS169_1x_1+2016_2017
25094,course-v1:swust+00011142+2015_T2
25095,ChengDuU/04420030/2014_T2
25096,course-v1:BAYI+865+2017_T2
25097,course-v1:JLU+290307+161711
25098,course-v1:NEU+CS102+2015_T1
25099,course-v1:TsinghuaX-cie+60510102X+2015_T2
25100,course-v1:lzls_TsinghuaX+34100325X+2017_T1
25101,course-v1:xgncepu+xg004+2016-T2
25102,FUDAN/CFD004_1/2014_T2
25103,course-v1:TsinghuaX+34100325X+sp
25104,course-v1:ieuX+MOOC005+2016_T2
25105,course-v1:365dx+111+2017_7
25106,course-v1:IDBx+IDB6.3x+2T2017
25107,course-v1:TsinghuaX+THU00022X_tv+2015_T1
25108,course-v1:ZUELX+B0601353+2017_T2
25109,NNGLOBAL/mooc007/2015_T2
25110,course-v1:GKDJXJY+WJF001+2015_T2
25111,course-v1:dongguan+zhiye076+20161223
25112,course-v1:CPVS+CPVS_homework-pengrenzcdg+20170714
25113,course-v1:TsinghuaX+00680142X+2017_T2
25114,course-v1:TsinghuaX+34000888X_p3+sp
25115,course-v1:dongguan+gaozhong35+20161223
25116,course-v1:TsinghuaX+70240183X+2017_T1
25117,course-v1:tjmv_TsinghuaX+30670043X+2016_T2
25118,TsinghuaX/10430494X/2014-10-06
25119,course-v1:Microsoft+DAT202.3x+3T2017
25120,course-v1:TsinghuaX+01030132X+2015_T2_
25121,course-v1:TsinghuaX+AP000004X+sp
25122,course-v1:VPC_TsinghuaX+20740042X+2016_T1
25123,course-v1:dongguan+zhiye026+20161223
25124,course-v1:zhongrongxin+fk006+2016_7
25125,course-v1:HarvardX+HHP100+1T2017
25126,course-v1:MichiganX+SW522x+1T2017
