from_course_id,to_course_id,_base_name
course-v1:dongguan+zhongshen008+20161223,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:TCU+tzuczy+2017_T1,course-v1:TCU+tzuczy+2017_T2,中草藥與生活的奇幻旅程
course-v1:TsinghuaX+70800232X+2015_T2,course-v1:TsinghuaX+70800232X+2017_T2,視覺傳達設計思維與方法
course-v1:xtkfq+00034237+2015_T2,course-v1:SEU+00034237+2017_T2,中醫養生方法學
course-v1:MITx+7.00x_5+3T2016,course-v1:MITx+7.00x+1T2017,introduction to biology - the secret of life
course-v1:TYUST+10421065X+2015_T2,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:TsinghuaX+80240372X+2016_T2,course-v1:TsinghuaX+80240372X+2017_T2,數據挖掘：理論與算法
course-v1:dongguan+zhiye073+20161223,course-v1:TsinghuaX+60510102X+2017_T2,創辦新企業
course-v1:ASUx+CEE181x+2171A,course-v1:ASUx+CEE181x+2177A,"technological, social, and sustainable systems"
course-v1:JLU+310301+161711,course-v1:JLU+310301+161721,內科護理學_本
course-v1:TsinghuaX+80611322X+sp,course-v1:TsinghuaX+80611322X+2017_T1,教育社會學
course-v1:HBCM+LB05203a+2015_T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
ChengDuU/01420260/2015_T1,course-v1:VPC_HIT+13SD08000500+2016_T1,機械設計
course-v1:BIT+00034237+2015_T2,course-v1:SEU+00034237+2017_T2,中醫養生方法學
course-v1:GKDJXJY+XD001+2015_T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+SYBXYS001+2015_T2,course-v1:TsinghuaX+00691153X+2017_T2,不朽的藝術：走進大師與經典
course-v1:FUDANx+ECON130007_01+2016_T2,course-v1:FudanX+SOSC120007+2017_T1,貨幣金融學
course-v1:TsinghuaX+30240184X+2015_T2,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:ycitX+00011142+2016_T1,course-v1:SCU+00011142+2017_T2,古典文學的城市書寫
course-v1:JLU+420005+161721,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:TsinghuaX+70120073X+_,course-v1:TsinghuaX+70120073X_2017+2017_T1,有限元分析及應用
course-v1:yunnan_TsinghuaX+00510663X+2016_T2,course-v1:TsinghuaX+00510663X+2017_T2,商學導論：10節課帶你走進商業世界
course-v1:TsinghuaX+40050455X+_,course-v1:TsinghuaX+40050455X_2015_2+2015_T2,水處理工程
course-v1:HKUSTx+COMP102.1x+3T2016,course-v1:HKUSTx+COMP102.1x+3T2018,introduction to java programming – part 1
course-v1:TsinghuaX+00990021X+2016_T2,course-v1:TsinghuaX+00990021X+2017_T1,綠色建築與可持續發展
course-v1:TsinghuaX+sanx80000901_2X+2017_T1,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:ustcX+LB05203a+2015__T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
course-v1:zjgsu10353+00612642X+2015_T2,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:365dx+137+2016_T1,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:CAU+08110140_tv+2015_T1,course-v1:CAU+guangxi08110140_1x+2017_T1,c程序設計案例教程
course-v1:MIL+MIL2016001+sp,course-v1:MIL+MIL2016001+2017_T2,我國周邊14個陸地鄰國基本情況介紹
course-v1:TYUST+20250064X+2015_T2,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:TsinghuaX+yunnanTHU00013X+2017_T1,course-v1:TsinghuaX+THU00013X+2017_T2,社會創新與創業
course-v1:imau_TsinghuaX+02070251X+2017_T1,course-v1:TsinghuaX+02070251X+2017_T2,職業探索與選擇
course-v1:365dx+008+2017_T1,course-v1:TsinghuaX+JRFX01+2017_T2,財務分析與估值
course-v1:TsinghuaX+10610183_2X+2016_2017,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:spocdemo_TsinghuaX+00510888X+2016_T2,course-v1:TsinghuaX+00510888X+2017_T2,創業啓程
course-v1:MicrosoftX+Microsoft101+_,course-v1:MicrosoftX+Microsoft101+2017_T2,微軟亞洲研究院大數據系列講座
course-v1:guangxi_TsinghuaX+30240243X+2016_T2,course-v1:TsinghuaX+huds_30240243X+2017_T1,操作系統
TsinghuaX/20120143X/2015_T2,course-v1:TsinghuaX+20120143X+2017_T2,工程製圖
course-v1:TsinghuaX+00740123X+2017_T1,course-v1:TsinghuaX+00740123X+2017_T2,java程序設計
course-v1:sict+sz001+T1,course-v1:studio-bzvtc+CS101+2017_T1,計算機應用基礎
course-v1:FudanX+SOSC120007+sp,course-v1:FudanX+SOSC120007+2017_T1,貨幣金融學
course-v1:TsinghuaX+10421102x_2015_T2+sp,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+guangxi30670043X+2017_T1,course-v1:TsinghuaX+30670043X+2017_T2,傳播學原理
course-v1:BSU+BSU001+sp,course-v1:BSU+BSU001+2017_T2,走近冬奧會
course-v1:Gzit+20220214X+2015_T2,course-v1:gzit_TsinghuaX+20220214X+2017_T1,電路分析
course-v1:PU+OL32004+2016_T1,course-v1:PU+OL32004+2017_72,西遊記
course-v1:TsinghuaX+20250103X+2016_2017,course-v1:TsinghuaX+san20250103+2017_T1,數字電子技術基礎
course-v1:MITx+15_390x+2015_T2_GS,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TESTVPC+MYX001+2015_T2,course-v1:RiceX+BIOC372_1x+2017_T2,免疫學基礎——第ⅰ部分
course-v1:TsinghuaX+10610224x+3T2016,course-v1:TsinghuaX+10610224x+1T2017,introduction to mao zedong thought 毛澤東思想概論
course-v1:CQU+TSJYSSG00013+2017_T1,course-v1:XJTUMOOC+C00301+2017_T3,社會學概論
course-v1:TsinghuaX+00510133X+2016_T2,course-v1:TsinghuaX+00510133X+2017_T2,會計學原理
course-v1:CIE+CIE2016004+2016_2017,course-v1:CIE+CIE2016004+2017_T2,覆盤：讓創業不敗的方法論
course-v1:MITx+15_390x_2017T1+2017_T1,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+61030031X+2016_T2,course-v1:TsinghuaX+61030031X+2017_T2,教育學導引
course-v1:xtkfq+B0680090_2015_T1+2015_T2,course-v1:ZUEL+B0680090+2017_T2,經濟地理與企業興衰
course-v1:DelftX+BMI.1x+3T2016,course-v1:DelftX+BMI.1x+1T2017,the value of business models
course-v1:TsinghuaX+20220053X_2015_T2+sp,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:TsinghuaX-cug+00740043X+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:SDJTU+030107-C+2017-T1,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:UQx+LGDM2x+1T2017,course-v1:UQx+LGDM2x+2T2017,the science and practice of sustainable development
course-v1:dongguan+zhiye086+20161223,course-v1:TsinghuaX+yunnan00670122X+2017_T1,現代生活美學
course-v1:TsinghuaX+70150023X_2015_T2+2015_T2,course-v1:TsinghuaX+70150023X+2016_2017,汽車理論
course-v1:myvtc+20220053X+2015_T2,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:ACCA+FA2-MA2.X+1T2017,course-v1:ACCA+FA2-MA2.X+3T2017,intermediate financial and management accounting
course-v1:TsinghuaX+10610193X_02+2017_T1,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:ycitX+20440333+2016_T1,course-v1:TsinghuaX+20440333X+2016_2017,有機化學
course-v1:CLE+CLE2017005+2017_T1,course-v1:CIE+CIE2017005+2017_T2,創業實踐案例課程
course-v1:MITx+Bootcamp2+2T2017,course-v1:MITx+Bootcamp2+3T2017,entrepreneurship 102: do you have a product?
course-v1:TsinghuaX+00680082_1X+2016_TS,course-v1:TsinghuaX+00680082_1X+2017_T2,審美的歷程
course-v1:TsinghuaX+10450034_2X+2016_T1,course-v1:TsinghuaX+10450034_2X+2016-T2,普通生物學-植物和動物
course-v1:dongguan+zhongshen002+20161223,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:sanxiauX+MOOC101+2016_T1,course-v1:TsinghuaX+MOOC101+2017_TS,e時代的大佬師——慕課教師的修煉心法
course-v1:CDU_TsinghuaX+10620204X+2016_T2,course-v1:CDU_TsinghuaX+10610204X+2017_T1,馬克思主義基本原理概論
course-v1:SDJTU+070401N+2017_T2,course-v1:CQUMOOC+0002-StructuralMechanics+2017_T1,結構力學
course-v1:RiceX+AdvBIO_2x+sp,course-v1:RiceX+AdvBIO_2x+2016_2017,ap*備考——生物學，第二部分：遺傳學
course-v1:TsinghuaX+20220053X+2015_T2,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:UST+UST001+sp,course-v1:UST+yunnanUST001+2017_T1,網絡技術與應用
course-v1:ieuX+MOOC006+2015_T2,course-v1:TsinghuaX+30230931X+2016_2017,電子信息科學與技術導引
course-v1:HUBU+2017022703X+sp,course-v1:HUBU+2017022703X+2017_T2,英語語音
course-v1:TsinghuaX+20250103X+2016--T2,course-v1:TsinghuaX+san20250103+2017_T1,數字電子技術基礎
TestVpc/80512073X/2015_T1,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:HKUSTx+COMP102.1x+1T2018_2,course-v1:HKUSTx+COMP102.1x+3T2018,introduction to java programming – part 1
course-v1:Microsoft+CLD211.2x+3T2016,course-v1:Microsoft+CLD211.2x+3T2017,microsoft sharepoint 2016: authentication and security
course-v1:TsinghuaX+00510663X+2016_T1,course-v1:TsinghuaX+00510663X+2017_T2,商學導論：10節課帶你走進商業世界
course-v1:TsinghuaX_uestcedu+10620204X+2016_T2,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:dongguan+zhiye084+20161223,course-v1:TsinghuaX+00680082_1X+2017_T2,審美的歷程
course-v1:JLU+310306+151621,course-v1:JLU+310306+161721,社區護理學
course-v1:TsinghuaX+00510888X_tv+2015_T1,course-v1:TsinghuaX+00510888X+2017_T2,創業啓程
course-v1:TsinghuaX+80512073_2014_2X+2014_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:365dx+016+2017_T1,course-v1:TsinghuaX+THU00001X+2017_T2,決勝移動互聯網：創業者的商業模式課
course-v1:TsinghuaX+10430484_2015X+2015_T2,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:VPC_T_TsinghuaX+30240184X+2016_T1,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:dongguan+zhiye068+20161223,course-v1:TsinghuaX+40510293X+2017_T2,金融工程導論
course-v1:TsinghuaX+10610183X+2015_T2,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:cqu+CHEM1000017+16-17-2,course-v1:CQUMOOC+0001-UniversityChemistry+2017_T1,大學化學i
course-v1:ChongQingQUniversity+STA001+2017T1,course-v1:CQUMOOC+0005-ProbabilitandStatistics+2017_T1,概率論與數理統計
course-v1:TsinghuaX+30700313X_2015_2+2015_T2,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:NUDTX+520804502+sp,course-v1:NUDT+520804502+2016_2017,隨機信號處理
course-v1:hnit_TsinghuaX+30130123X+2016_T2,course-v1:TsinghuaX+30130123X+2016_2017,控制工程基礎
course-v1:ImperialBusinessX+ICBS003+3T2016,course-v1:ImperialBusinessX+ICBS003+1T2017,maths essentials for mba success
course-v1:TsinghuaX+nce_60510102X+2017_T1,course-v1:TsinghuaX+60510102X+2017_T2,創辦新企業
course-v1:CAU+08110140+_2015__T2_,course-v1:CAU+guangxi08110140_1x+2017_T1,c程序設計案例教程
course-v1:Delftx+CircularX+3T2016,course-v1:Delftx+CircularX+1T2017,circular economy: an introduction
TsinghuaX/60250131X/2015_03_02,course-v1:TsinghuaX+60250131X+2017_T2,大數據技術與應用
course-v1:xuetangX+20170228X+2017_T1,course-v1:xuetangX+dbcj_20161215X+2017_T1,如何玩轉學堂雲平臺
course-v1:tjzd_TsinghuaX+80511503X+2016_T2,course-v1:TsinghuaX+80511503X+2017_T2,營銷：人人都需要的一門課
course-v1:swust_TsinghuaX+20140064X+2016_T1,course-v1:TsinghuaX+20140064X+2016_2017,工程熱力學
course-v1:TsinghuaX+AP000003X+2016_T1,course-v1:CQUMOOC+0005-ProbabilitandStatistics+2017_T1,概率論與數理統計
course-v1:JLU+00691153X+151611,course-v1:TsinghuaX+00691153X+2017_T2,不朽的藝術：走進大師與經典
course-v1:TsinghuaX+AP000003X+2016_T2,course-v1:CQUMOOC+0005-ProbabilitandStatistics+2017_T1,概率論與數理統計
TsinghuaX/60240013_2014X/2014_T2,course-v1:TsinghuaX+60240013X+2016_2017,組合數學
course-v1:UQx+Think101x+3T2016,course-v1:UQx+Think101x+1T2017,the science of everyday thinking
course-v1:dongguan+zhiye016+20161223,course-v1:TsinghuaX+40050444X+2016_2017,大氣污染控制工程
course-v1:neu+B130100032+2015_T2,course-v1:NEU+B130100032+2016_T2,自動控制原理
course-v1:NEU+CS101+2015_T1,course-v1:NEU+CS101+2016_T2,計算機工程概論與職業發展
course-v1:ujs_TsinghuaX+30140393x+2016_T1,course-v1:TsinghuaX+30140393X+2016_2017,燃燒理論
course-v1:BerkleeX+BMPR365x+3T2016,course-v1:BerkleeX+BMPR365x+1T2017,music production and vocal recording technology
course-v1:Microsoft+CLD208.1x+1T2017,course-v1:Microsoft+CLD208.1x+3T2017,microsoft exchange server 2016 - 1: infrastructure
course-v1:chongqinguniversity+MATH10032+2018,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:BIT+MOOC101+2015_T2,course-v1:365dx+159+2016_T1,moocs製作與運營
course-v1:lzufe_TsinghuaX+00720091X+2016_T1,course-v1:TsinghuaX+00720091X+2017_T2,足球運動與科學
PekingX/01718330X/_,course-v1:PekingX+01718330X+2015_T2,計算機輔助翻譯原理與實踐
course-v1:BIT+80512073_2015X+2015_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TsinghuaX+00740113X1+2015-T2,course-v1:TsinghuaX+00740113X1+2017_T1,vc++面向對象與可視化程序設計
course-v1:TsinghuaX+ynu10610224X+2017_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:YNNI+00612642_2015X+2015_T2,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:guangxi_HIT+13SD08000500_1+2016_T2,course-v1:VPC_HIT+13SD08000500+2016_T1,機械設計
course-v1:RITx+PM9001x+1T2018,course-v1:RITx+PM9001x+2T2018,project management life cycle
course-v1:TsinghuaX+JRFX01+2017_T1,course-v1:TsinghuaX+JRFX01+2017_T2,財務分析與估值
course-v1:xuetangX+sanx20161215X+2017_T1,course-v1:xuetangX+dbcj_20161215X+2017_T1,如何玩轉學堂雲平臺
TSINGHUA/70250023X/2014_T2,course-v1:TsinghuaX+70250023X+2016_2017,線性系統理論
course-v1:TYUST+30240184_2015X+2015_T2,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:yunnan_TsinghuaX+80000822X+2016_T2,course-v1:TsinghuaX+80000822X+2017_T2,適老居住空間與環境設計
TsinghuaX/70240183x/2015_T2,course-v1:TsinghuaX+70240183X+2017_T1,計算幾何
course-v1:RiceX+RELI157x+2016_2017,course-v1:RiceX+RELI157x+2017_T1,宗教和嘻哈文化
course-v1:TsinghuaX+xidian20150001+2017_T1,course-v1:TsinghuaX+20150001+2017_T2,如何寫好科研論文
course-v1:NSU_TsinghuaX+10610183X+2017_T1,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:TsinghuaX+20220494+2016_T2,course-v1:TsinghuaX+20220494+2017_T1,電路原理x
course-v1:guangxi_TsinghuaX+10421094X_2015_2+2016_T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+30040323X_tv+2015_T1,course-v1:TsinghuaX+30040323X+2016_2017,水力學
course-v1:HBCM+THU00022X+2015_T2,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1,中國大國崛起的經濟、歷史、國際研究分析
course-v1:TsinghuaX+30700313_2014X+2014_T2_2,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:bdschool+80000901+2015_T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
TsinghuaX/40050455X/_,course-v1:TsinghuaX+40050455X_2015_2+2015_T2,水處理工程
course-v1:TsinghuaX+00740113X_tv+2015_T1,course-v1:TsinghuaX+00740113X1+2017_T1,vc++面向對象與可視化程序設計
course-v1:TsinghuaX+MOOC101+2015_T2,course-v1:TsinghuaX+MOOC101+2017_TS,e時代的大佬師——慕課教師的修煉心法
course-v1:guangxi_TsinghuaX+00720091X_1+2016_T2,course-v1:TsinghuaX+00720091X+2017_T2,足球運動與科學
course-v1:CIE+CIE2017007+2017_T1,course-v1:CIE+CIE2017007+2017_T2,創業人力資源管理：如何招聘合適人才
course-v1:TsinghuaX+60240202X+2016_2017,course-v1:TsinghuaX+huds_60240202X+2017_T1,大數據平臺核心技術
course-v1:MIL+MIL2016001+2017_T1,course-v1:MIL+MIL2016001+2017_T2,我國周邊14個陸地鄰國基本情況介紹
course-v1:TsinghuaX+00740043_2x+2017_T1,course-v1:TsinghuaX+huds_00740043_2X+2017_T1,c++語言程序設計進階
course-v1:BIT+80000901_2015X+2015_T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:GIT+git2015-4+2015-12,course-v1:SCUT+145223+sp,大學計算機基礎
course-v1:ustcX+LB05203a+2015_T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
course-v1:Microsoft+CLD211.3x+3T2016,course-v1:Microsoft+CLD211.3x+3T2017,microsoft sharepoint 2016: workload optimization
course-v1:UST_sziit+UST001+2016_T2,course-v1:UST+yunnanUST001+2017_T1,網絡技術與應用
course-v1:sanxiauX+80512073X+2016_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:CQU+TSJYIPG00003+2017_T1,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:TYUST+20440333_2015X+2015_T2,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:TsinghuaX+THU00022X_tv+2017_T2,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:dongguan+gaozhong05+20161223,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:ACCA+FA1-MA1_X+2016_T2,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:EPFLx+SmartCitiesX+2T2017,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:Microsoft+DAT212x+1T2017,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:TsinghuaX+30240184.2x+3T2016,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:TsinghuaX+ZG001x+3T2016,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:ZWU+ZWWA001+2015_T2,course-v1:LouvainX+Louv17.2x+1T2018,error
course-v1:TsinghuaX+00740113X_2015_T2+2015_T2,course-v1:TsinghuaX+00740113X1+2017_T1,vc++面向對象與可視化程序設計
course-v1:xtkfq+THU00022X+2015_T2,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1,中國大國崛起的經濟、歷史、國際研究分析
course-v1:TsinghuaX+10800032X+_,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:SDUx+00931800X+2015__T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+20740102-1+2017_T1_3,course-v1:TsinghuaX+20740102-2+2016_T1,計算機程序設計基礎
course-v1:HBCM+10800032_2015X+2015_T2,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:Microsoft+CLD224x+1T2017,course-v1:Microsoft+CLD224x+3T2017,understanding the collaborators
course-v1:SDUx+00931800X+2015_T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+SYFAN001+2015_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:ZUEL+B0680090+sp,course-v1:ZUEL+B0680090+2017_T2,經濟地理與企業興衰
course-v1:ustcX+LB05203a+2014_T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
course-v1:Microsoft+DEV222x+3T2016,course-v1:Microsoft+DEV222x+1T2017,using open source web tooling to improve development proficiency
course-v1:TsinghuaX-Chuange+00612642X+2015_T2,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:yunnan+entre001+2015_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
USTC/MOOC002/2014_T2,course-v1:MITx+Bootcamp1+3T2017,entrepreneurship 101: who is your customer?
course-v1:neu+B142100100+2015_T2,course-v1:UST+9000603153+2017_T2,運籌學
course-v1:TsinghuaX+80000901X+2016-T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:swust_TsinghuaX+10610183X+2016_T1,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:365dx_TsinghuaX+20740042X+2016_T1,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:scau+GH47100100+2017_T1,course-v1:HIT+GH47100100+2017_T2,自我認知與情緒管理
course-v1:zjgsu10353+80000901X+2015_T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:SEU+00690803+Sp,course-v1:SEU+00690803+2017_T1,大學國文
course-v1:TsinghuaX+70240183X+2016_2017,course-v1:TsinghuaX+70240183X+2017_T1,計算幾何
TsinghuaX/30700313_2015WV/2015_winter_vacation,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:Tsinghua+GYMS001+2015_T2,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:guangxi_TsinghuaX+80512073X+2016_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:tjmv_TsinghuaX+60250131X+2016_T2,course-v1:TsinghuaX+huds_60250131X+2017_T1,大數據科學與應用系列講座
course-v1:CQU+TSJYIPG00009+2017_T1,course-v1:chongqingdaxue+cqu2016001+2016t1,創業管理
course-v1:MITx+15_671x+2015_T2,course-v1:MITx+15_671x+2016_TS,u.lab：轉變商業、社會和自我
course-v1:TsinghuaX+300303014+2015_T2,course-v1:TsinghuaX+20220214X+2017_T2,電路原理
course-v1:UC_BerkeleyX+CS169_1x_1+2016_2017,course-v1:BerkeleyX+CS169_1x+2017_T1,雲計算與軟件工程 · 第 i 部分
course-v1:swust+00011142+2015_T2,course-v1:SCU+00011142+2017_T2,古典文學的城市書寫
ChengDuU/04420030/2014_T2,course-v1:liaoningX+LNA00101450001+02,c語言程序設計
course-v1:JLU+290307+161711,course-v1:JLU+290307+161721,護理管理學
course-v1:TsinghuaX-cie+60510102X+2015_T2,course-v1:TsinghuaX+60510102X+2017_T2,創辦新企業
course-v1:lzls_TsinghuaX+34100325X+2017_T1,course-v1:TsinghuaX+huds_34100325X+2017_T1,軟件工程
course-v1:TsinghuaX+34100325X+sp,course-v1:TsinghuaX+huds_34100325X+2017_T1,軟件工程
course-v1:TsinghuaX+THU00022X_tv+2015_T1,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1,中國大國崛起的經濟、歷史、國際研究分析
course-v1:GKDJXJY+WJF001+2015_T2,course-v1:TsinghuaX+guangxi10421084X+2017_T1,微積分b
